,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.scopes.followers
360,Wed Jan 22 06:56:16 +0000 2020,1219876415207870464,1219876415207870464,@1815fletcher @DefenceResearch @KCLSecurity @KingsCollegeLon Congratulations,False,"[61, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2197485799815619e+18,1219748579981561857,1934232919.0,1934232919,1815fletcher,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '1815fletcher', 'name': 'William Fletcher', 'id': 1934232919, 'id_str': '1934232919', 'indices': [0, 13]}, {'screen_name': 'DefenceResearch', 'name': 'Defence Studies KCL', 'id': 2386960260, 'id_str': '2386960260', 'indices': [14, 30]}, {'screen_name': 'KCLSecurity', 'name': 'Security Studies', 'id': 788948276850651136, 'id_str': '788948276850651136', 'indices': [31, 43]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [44, 60]}]",[],en,recent,1080767564534464513,1080767564534464513,Ben Hodges,interwarintell,Northamptonshire,"Part-time #PhD student @UniNorthants 'British Army Intelligence 1923-40'
Graduate of @AberUni & @BrunelUni  Ex @BritishArmy Ex @RoyalAirForce  Ex @metpoliceuk",,,[],False,1529,3110,10,Thu Jan 03 10:07:21 +0000 2019,24037,,,False,False,11663,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213114136537817088/0BxeVjwW_normal.jpg,https://pbs.twimg.com/profile_images/1213114136537817088/0BxeVjwW_normal.jpg,https://pbs.twimg.com/profile_banners/1080767564534464513/1546523737,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Wed Jan 22 00:12:16 +0000 2020,1219774745937350661,1219774745937350661,@Heather_McDee @KingsIoPPN @KingsCollegeLon I don’t think i use VR in the right way for this haha,False,"[44, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2152775713462477e+18,1215277571346247680,8.066474368611287e+17,806647436861128706,Heather_McDee,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Heather_McDee', 'name': 'Heather McDonald', 'id': 806647436861128706, 'id_str': '806647436861128706', 'indices': [0, 14]}, {'screen_name': 'KingsIoPPN', 'name': 'Institute of Psychiatry, Psychology & Neuroscience', 'id': 936581539, 'id_str': '936581539', 'indices': [15, 26]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [27, 43]}]",[],en,recent,1138953428137316353,1138953428137316353,Dr Eumayr Akram,Eumayrs,UK,"Sleep Researcher & Lecturer in Psychology @sheffhallamuni - Sleep Medicine Student @UniofOxford - Hypersomniac lacking in serotonin, compensating with dopamine.",https://t.co/9O4J7smWxJ,"[{'url': 'https://t.co/9O4J7smWxJ', 'expanded_url': 'https://www.researchgate.net/profile/Umair_Akram2', 'display_url': 'researchgate.net/profile/Umair_…', 'indices': [0, 23]}]",[],False,55,304,0,Wed Jun 12 23:37:12 +0000 2019,43,,,False,False,51,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1149372107446456321/P3kAYG8F_normal.jpg,https://pbs.twimg.com/profile_images/1149372107446456321/P3kAYG8F_normal.jpg,https://pbs.twimg.com/profile_banners/1138953428137316353/1560470027,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Tue Jan 21 22:40:42 +0000 2020,1219751704729735168,1219751704729735168,@1815fletcher @DefenceResearch @KCLSecurity @KingsCollegeLon HUGE congratulations Will!!! 🥳,False,"[61, 91]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197485799815619e+18,1219748579981561857,1934232919.0,1934232919,1815fletcher,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '1815fletcher', 'name': 'William Fletcher', 'id': 1934232919, 'id_str': '1934232919', 'indices': [0, 13]}, {'screen_name': 'DefenceResearch', 'name': 'Defence Studies KCL', 'id': 2386960260, 'id_str': '2386960260', 'indices': [14, 30]}, {'screen_name': 'KCLSecurity', 'name': 'Security Studies', 'id': 788948276850651136, 'id_str': '788948276850651136', 'indices': [31, 43]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [44, 60]}]",[],en,recent,734911503309123584,734911503309123584,Eamonn O'Keeffe,1812andallthat,,History PhD student @UniofOxford funded by AHRC researching military musicians in Napoleonic British Army. Council Member @societyarmy. 🥁💂‍♂️ 🏳️‍🌈 🇮🇪 🇨🇦,https://t.co/laLoMprI34,"[{'url': 'https://t.co/laLoMprI34', 'expanded_url': 'https://1812andallthat.wordpress.com/', 'display_url': '1812andallthat.wordpress.com', 'indices': [0, 23]}]",[],False,499,646,5,Tue May 24 00:58:51 +0000 2016,8096,,,True,False,1266,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/951305902279348224/vUSkj309_normal.jpg,https://pbs.twimg.com/profile_images/951305902279348224/vUSkj309_normal.jpg,https://pbs.twimg.com/profile_banners/734911503309123584/1552924471,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Tue Jan 21 22:12:29 +0000 2020,1219744601642274818,1219744601642274818,RT @daisy_wyatt: Still buzzing from seeing my 70-year-old Dad graduate today from his MA @KingsCollegeLon and be given the biggest cheer of…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'daisy_wyatt', 'name': 'Daisy Wyatt', 'id': 336134499, 'id_str': '336134499', 'indices': [3, 15]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [89, 105]}]",[],en,recent,18220900,18220900,Dr James Alan Anslow,PsychingItOut,UK,Writer. Journalist. Psych PhD. Sarf Londoner in #Lavenham. Still learning. Still training: 'We forge our bodies in the fire of our will' yada yada. Excelsior ☯️,https://t.co/aSBi1Jcybq,"[{'url': 'https://t.co/aSBi1Jcybq', 'expanded_url': 'http://jamesalananslow.com/bio', 'display_url': 'jamesalananslow.com/bio', 'indices': [0, 23]}]",[],False,5341,2951,201,Thu Dec 18 18:19:48 +0000 2008,8568,,,True,False,44523,,False,False,False,F2F5F5,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/1203300232919994369/e0ra_jwK_normal.jpg,https://pbs.twimg.com/profile_images/1203300232919994369/e0ra_jwK_normal.jpg,https://pbs.twimg.com/profile_banners/18220900/1576332220,4A913C,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,none,Tue Jan 21 17:58:09 +0000 2020,1.2196805949693624e+18,1219680594969362438,"Still buzzing from seeing my 70-year-old Dad graduate today from his MA @KingsCollegeLon and be given the biggest cheer of the whole graduation ceremony as he walked across the stage. As the chancellor said, evidence of life-long learning in action!",False,"[0, 249]",[],[],"[{'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [72, 88]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,336134499.0,336134499,Daisy Wyatt,daisy_wyatt,,"Acting Head of Digital @theipaper, aka https://t.co/TB4OHyCM6b. Also on the insta: https://t.co/cp5LHdkz7i",https://t.co/j8cXlLKoli,"[{'url': 'https://t.co/j8cXlLKoli', 'expanded_url': 'http://www.daisywyatt.com', 'display_url': 'daisywyatt.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/TB4OHyCM6b', 'expanded_url': 'http://inews.co.uk', 'display_url': 'inews.co.uk', 'indices': [39, 62]}, {'url': 'https://t.co/cp5LHdkz7i', 'expanded_url': 'https://www.instagram.com/daisy.wyatt_/', 'display_url': 'instagram.com/daisy.wyatt_/', 'indices': [83, 106]}]",False,5744.0,6334.0,102.0,Fri Jul 15 20:02:15 +0000 2011,927.0,,,False,True,4988.0,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/720320911904239616/yjTTquSi_normal.jpg,https://pbs.twimg.com/profile_images/720320911904239616/yjTTquSi_normal.jpg,https://pbs.twimg.com/profile_banners/336134499/1481052698,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,False,2.0,119.0,False,False,en,,,,,,,,,,,,
383,Tue Jan 21 21:39:14 +0000 2020,1219736234605580288,1219736234605580288,"@abiwoods3 @kingshistory @UniLincolnArts @unilincoln @KingsCollegeLon Wow! Best of luck, Lincoln’s beautiful!",False,"[70, 109]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196757770856448e+18,1219675777085644801,7.130783367806935e+17,713078336780693504,abiwoods3,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'abiwoods3', 'name': 'Abigail Woods', 'id': 713078336780693504, 'id_str': '713078336780693504', 'indices': [0, 10]}, {'screen_name': 'kingshistory', 'name': ""King's History"", 'id': 88903041, 'id_str': '88903041', 'indices': [11, 24]}, {'screen_name': 'UniLincolnArts', 'name': 'Uni of Lincoln Arts', 'id': 867851730, 'id_str': '867851730', 'indices': [25, 40]}, {'screen_name': 'unilincoln', 'name': 'Uni. of Lincoln UK', 'id': 102994475, 'id_str': '102994475', 'indices': [41, 52]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [53, 69]}]",[],en,recent,356303478,356303478,Jane MA RVN GradDipVN DTLLS PgCert Clin Ed FHEA,JaneRVN,London and Kent ,"vet nurse, author, educator currently #phdbythesea still #planetRVN #planVetRVN eternally learning",https://t.co/mEmwjCGaQ4,"[{'url': 'https://t.co/mEmwjCGaQ4', 'expanded_url': 'http://www.JaneRVN.com', 'display_url': 'JaneRVN.com', 'indices': [0, 23]}]",[],False,3739,4720,50,Tue Aug 16 17:06:56 +0000 2011,12993,,,False,False,24104,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/999323390111436800/3H0cjoAY_normal.jpg,https://pbs.twimg.com/profile_images/999323390111436800/3H0cjoAY_normal.jpg,https://pbs.twimg.com/profile_banners/356303478/1557422025,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Tue Jan 21 21:38:56 +0000 2020,1219736160467144704,1219736160467144704,RT @UKNatArcSector: @RNCMvoice @KingsCollegeLon @KingsArchives @ARAUK_IE @_BusinessArch @UkNatArchives @explorearchives @ArchiveHashtag @Su…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'UKNatArcSector', 'name': 'The National Archives Sector', 'id': 879374971943956481, 'id_str': '879374971943956481', 'indices': [3, 18]}, {'screen_name': 'RNCMvoice', 'name': 'RNCM', 'id': 61167079, 'id_str': '61167079', 'indices': [20, 30]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [31, 47]}, {'screen_name': 'KingsArchives', 'name': ""King's Archives"", 'id': 570872126, 'id_str': '570872126', 'indices': [48, 62]}, {'screen_name': 'ARAUK_IE', 'name': 'Archives and Records Association (UK & Ireland)', 'id': 963399253828816896, 'id_str': '963399253828816896', 'indices': [63, 72]}, {'screen_name': '_BusinessArch', 'name': 'BAC', 'id': 1900400196, 'id_str': '1900400196', 'indices': [73, 87]}, {'screen_name': 'UkNatArchives', 'name': 'The National Archives', 'id': 55190298, 'id_str': '55190298', 'indices': [88, 102]}, {'screen_name': 'explorearchives', 'name': 'Explore Your Archive', 'id': 2351544709, 'id_str': '2351544709', 'indices': [103, 119]}, {'screen_name': 'ArchiveHashtag', 'name': 'Archive Hashtag', 'id': 952612199440244736, 'id_str': '952612199440244736', 'indices': [120, 135]}]",[],en,recent,93238310,93238310,Anna Wright,annamusiclib,Manchester,PhD student @RNCMVoice (researching RMCM benefactors); retired Music Librarian; Immediate Past President @IAML_UK_IRL ; Trustee @NewSPALibrary  Views are my own,,,[],False,506,876,9,Sat Nov 28 18:54:54 +0000 2009,2287,,,False,False,2060,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/619078596670451712/vC3FZ4q5_normal.jpg,https://pbs.twimg.com/profile_images/619078596670451712/vC3FZ4q5_normal.jpg,,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,Tue Jan 14 12:20:39 +0000 2020,1.217058948643283e+18,1217058948643282944,"@RNCMvoice @KingsCollegeLon @KingsArchives @ARAUK_IE @_BusinessArch @UkNatArchives @explorearchives @ArchiveHashtag @SurreyHeritage @GwentArchives The Connecting Manchester's Music Archives network includes @RNCMvoice, @the_halle and the Henry Watson Music Archive, which all have connected stories and collections. #CollaborateAndInnovate",False,"[147, 339]","[{'text': 'CollaborateAndInnovate', 'indices': [316, 339]}]",[],"[{'screen_name': 'RNCMvoice', 'name': 'RNCM', 'id': 61167079, 'id_str': '61167079', 'indices': [0, 10]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [11, 27]}, {'screen_name': 'KingsArchives', 'name': ""King's Archives"", 'id': 570872126, 'id_str': '570872126', 'indices': [28, 42]}, {'screen_name': 'ARAUK_IE', 'name': 'Archives and Records Association (UK & Ireland)', 'id': 963399253828816896, 'id_str': '963399253828816896', 'indices': [43, 52]}, {'screen_name': '_BusinessArch', 'name': 'BAC', 'id': 1900400196, 'id_str': '1900400196', 'indices': [53, 67]}, {'screen_name': 'UkNatArchives', 'name': 'The National Archives', 'id': 55190298, 'id_str': '55190298', 'indices': [68, 82]}, {'screen_name': 'explorearchives', 'name': 'Explore Your Archive', 'id': 2351544709, 'id_str': '2351544709', 'indices': [83, 99]}, {'screen_name': 'ArchiveHashtag', 'name': 'Archive Hashtag', 'id': 952612199440244736, 'id_str': '952612199440244736', 'indices': [100, 115]}, {'screen_name': 'SurreyHeritage', 'name': 'SurreyHistoryCentre', 'id': 85613824, 'id_str': '85613824', 'indices': [116, 131]}, {'screen_name': 'GwentArchives', 'name': 'Gwent Archives', 'id': 2221122840, 'id_str': '2221122840', 'indices': [132, 146]}, {'screen_name': 'RNCMvoice', 'name': 'RNCM', 'id': 61167079, 'id_str': '61167079', 'indices': [207, 217]}, {'screen_name': 'the_halle', 'name': 'Hallé Orchestra', 'id': 61203418, 'id_str': '61203418', 'indices': [219, 229]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2170576200639324e+18,1217057620063932416,8.793749719439565e+17,879374971943956481,UKNatArcSector,8.793749719439565e+17,879374971943956481,The National Archives Sector,UKNatArcSector,"Richmond, London",Archives Sector Development team at @UkNatArchives. Taking forward our role as leaders of the archives sector in England.,https://t.co/bhuwHEkwRf,"[{'url': 'https://t.co/bhuwHEkwRf', 'expanded_url': 'http://www.nationalarchives.gov.uk/archives-sector', 'display_url': 'nationalarchives.gov.uk/archives-sector', 'indices': [0, 23]}]",[],False,2025.0,765.0,26.0,Mon Jun 26 16:25:06 +0000 2017,2485.0,,,True,False,1882.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/879378946277728258/kokwRn1F_normal.jpg,https://pbs.twimg.com/profile_images/879378946277728258/kokwRn1F_normal.jpg,https://pbs.twimg.com/profile_banners/879374971943956481/1498646273,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,4.0,9.0,False,False,en,,,,,,,,,,,,
389,Tue Jan 21 20:48:23 +0000 2020,1219723437964451840,1219723437964451840,@poli_com @Journal_BPA @mike_t_sanders @KingsCollegeLon Thank you for highlighting!,False,"[56, 83]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2197232852582605e+18,1219723285258260481,116016090.0,116016090,poli_com,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'poli_com', 'name': 'APSA & ICA Political Communication Divisions', 'id': 116016090, 'id_str': '116016090', 'indices': [0, 9]}, {'screen_name': 'Journal_BPA', 'name': 'Journal of Behavioral Public Administration', 'id': 954342908374781952, 'id_str': '954342908374781952', 'indices': [10, 22]}, {'screen_name': 'mike_t_sanders', 'name': 'Michael Sanders', 'id': 15451498, 'id_str': '15451498', 'indices': [23, 38]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [39, 55]}]",[],en,recent,1310285179,1310285179,Eliza Kozman,ElizaKozman,"London, UK",Deputy Director (Research) @taso_he and doctoral student @ucl. All views my own.,,,[],False,633,1027,6,Thu Mar 28 11:27:35 +0000 2013,1728,,,False,False,939,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1132319784740249600/TGa4qBNZ_normal.jpg,https://pbs.twimg.com/profile_images/1132319784740249600/TGa4qBNZ_normal.jpg,https://pbs.twimg.com/profile_banners/1310285179/1558800905,94D487,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Tue Jan 21 20:28:21 +0000 2020,1219718394234253315,1219718394234253315,@MigrationUK @KingsCollegeLon Diversity is about having a difference of opinions - we’re on a journey and our values are evolving. Diversity consistently challenges you to change. Baroness Warsi @MigrationUK annual lecture #AllOurStories,False,"[30, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197148427450163e+18,1219714842745016326,1.0989151101590733e+18,1098915110159073285,KingsAHRI,,,,,False,2,1,False,False,en,"[{'text': 'AllOurStories', 'indices': [223, 237]}]",[],"[{'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [0, 12]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [13, 29]}, {'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [195, 207]}]",[],en,recent,1098915110159073285,1098915110159073285,King's AHRI,KingsAHRI,"London, England",The Arts & Humanities Research Institute (AHRI) at King's College London supports collaborations between researchers and cultural and community sectors,https://t.co/tCSvt79yQe,"[{'url': 'https://t.co/tCSvt79yQe', 'expanded_url': 'https://www.kcl.ac.uk/ahri', 'display_url': 'kcl.ac.uk/ahri', 'indices': [0, 23]}]",[],False,398,433,2,Fri Feb 22 11:59:13 +0000 2019,513,,,True,False,489,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_banners/1098915110159073285/1568903551,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Tue Jan 21 20:14:14 +0000 2020,1219714842745016326,1219714842745016326,@MigrationUK @KingsCollegeLon Why are children of migrants always asked to be grateful? Baroness Warsi @MigrationUK annual lecture #AllOurStories,False,"[30, 145]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197105866967163e+18,1219710586696716288,1.0989151101590733e+18,1098915110159073285,KingsAHRI,,,,,False,0,1,False,False,en,"[{'text': 'AllOurStories', 'indices': [131, 145]}]",[],"[{'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [0, 12]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [13, 29]}, {'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [103, 115]}]",[],en,recent,1098915110159073285,1098915110159073285,King's AHRI,KingsAHRI,"London, England",The Arts & Humanities Research Institute (AHRI) at King's College London supports collaborations between researchers and cultural and community sectors,https://t.co/tCSvt79yQe,"[{'url': 'https://t.co/tCSvt79yQe', 'expanded_url': 'https://www.kcl.ac.uk/ahri', 'display_url': 'kcl.ac.uk/ahri', 'indices': [0, 23]}]",[],False,398,433,2,Fri Feb 22 11:59:13 +0000 2019,513,,,True,False,489,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_banners/1098915110159073285/1568903551,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Tue Jan 21 20:12:49 +0000 2020,1219714486640300032,1219714486640300032,@MigrationUK @KingsCollegeLon The slow dehumanisation of British Muslim community in recent years has been astonishing - Baroness Warsi @MigrationUK annual lecture #AllOurStories,False,"[30, 178]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197105866967163e+18,1219710586696716288,1.0989151101590733e+18,1098915110159073285,KingsAHRI,,,,,False,0,0,False,False,en,"[{'text': 'AllOurStories', 'indices': [164, 178]}]",[],"[{'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [0, 12]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [13, 29]}, {'screen_name': 'MigrationUK', 'name': 'Migration Museum', 'id': 288803684, 'id_str': '288803684', 'indices': [136, 148]}]",[],en,recent,1098915110159073285,1098915110159073285,King's AHRI,KingsAHRI,"London, England",The Arts & Humanities Research Institute (AHRI) at King's College London supports collaborations between researchers and cultural and community sectors,https://t.co/tCSvt79yQe,"[{'url': 'https://t.co/tCSvt79yQe', 'expanded_url': 'https://www.kcl.ac.uk/ahri', 'display_url': 'kcl.ac.uk/ahri', 'indices': [0, 23]}]",[],False,398,433,2,Fri Feb 22 11:59:13 +0000 2019,513,,,True,False,489,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_images/1098915585306624003/O_3oSQ1__normal.jpg,https://pbs.twimg.com/profile_banners/1098915110159073285/1568903551,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
