,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.user.profile_banner_url,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
100,Fri Jan 24 00:13:18 +0000 2020,1220499782776561665,1220499782776561665,"@_sallybrown77 @jade_liversidge @damongreenITV @itvnews @EEIatHull @GeologyHull @GeographyHull @hullbiology @UniOfHull Skipsea. Rate has doubled, with some really powerful storms across that period. The wave bouys last year recorded highest recorded significant heights.",False,"[119, 270]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204784683051172e+18,1220478468305117186,2799681306.0,2799681306,_sallybrown77,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': '_sallybrown77', 'name': 'Sally Brown', 'id': 2799681306, 'id_str': '2799681306', 'indices': [0, 14]}, {'screen_name': 'jade_liversidge', 'name': 'Jade Liversidge', 'id': 397421657, 'id_str': '397421657', 'indices': [15, 31]}, {'screen_name': 'damongreenITV', 'name': 'Damon Green', 'id': 163132365, 'id_str': '163132365', 'indices': [32, 46]}, {'screen_name': 'itvnews', 'name': 'ITV News', 'id': 21866939, 'id_str': '21866939', 'indices': [47, 55]}, {'screen_name': 'EEIatHull', 'name': 'Energy and Environment Institute', 'id': 981484831778500608, 'id_str': '981484831778500608', 'indices': [56, 66]}, {'screen_name': 'GeologyHull', 'name': 'Geology Hull', 'id': 923499540610736128, 'id_str': '923499540610736128', 'indices': [67, 79]}, {'screen_name': 'GeographyHull', 'name': 'Geography @ University of Hull', 'id': 928711358266437638, 'id_str': '928711358266437638', 'indices': [80, 94]}, {'screen_name': 'hullbiology', 'name': 'University of Hull Biological & Marine Sciences', 'id': 765918831432851460, 'id_str': '765918831432851460', 'indices': [95, 107]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [108, 118]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Thu Jan 23 22:19:12 +0000 2020,1220471069888450561,1220471069888450561,"@UniOfHull Yes! Please! It will improve productivity, reduce stress and make the already amazing view from the top even better",False,"[11, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220282538515628e+18,1220282538515628033,59761280.0,59761280,UniOfHull,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [0, 10]}]",[],en,recent,993626713,993626713,Doyle Cook,Doyle_Cook,,Social work student and humanitarian,,[],False,16,61,0,Thu Dec 06 18:48:12 +0000 2012,19,,,True,False,3,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1209235602949980160/413SjMTi_normal.jpg,https://pbs.twimg.com/profile_images/1209235602949980160/413SjMTi_normal.jpg,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/993626713/1577139210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Thu Jan 23 22:10:13 +0000 2020,1220468805681455104,1220468805681455104,@Mark_Lorch #elements @UniOfHull @HUInternational (as discussed ),False,"[0, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204594490993992e+18,1220459449099399169,567692337.0,567692337,amandaleehull,,,,,False,0,0,False,False,en,"[{'text': 'elements', 'indices': [12, 21]}]",[],"[{'screen_name': 'Mark_Lorch', 'name': 'Prof Mark Lorch', 'id': 226611249, 'id_str': '226611249', 'indices': [0, 11]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [22, 32]}, {'screen_name': 'HUInternational', 'name': 'Hull International', 'id': 927657817, 'id_str': '927657817', 'indices': [33, 49]}]",[],en,recent,567692337,567692337,Dr Amanda Lee,amandaleehull,University of Hull,"Mum of 3, Wife, Associate Dean (International) Faculty of Health Sciences. Quantitative Researcher - health, geography and demographics of cancer survival.",https://t.co/qW1fR9jsEZ,[],False,731,1253,18,Mon Apr 30 22:25:08 +0000 2012,799,,,True,False,2134,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1127495006145609728/wZHGB9bp_normal.jpg,https://pbs.twimg.com/profile_images/1127495006145609728/wZHGB9bp_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/567692337/1530636317,"[{'url': 'https://t.co/qW1fR9jsEZ', 'expanded_url': 'http://www2.hull.ac.uk/fhsc/aboutus/staffcontactlist/amandasherratt.aspx', 'display_url': 'www2.hull.ac.uk/fhsc/aboutus/s…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Thu Jan 23 19:35:08 +0000 2020,1220429779943542784,1220429779943542784,"@nathan_standley @UniOfHull Ok, happy to meet up and talk.",False,"[28, 58]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203534226140406e+18,1220353422614040576,339153578.0,339153578,nathan_standley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'nathan_standley', 'name': 'Nathan Standley', 'id': 339153578, 'id_str': '339153578', 'indices': [0, 16]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [17, 27]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Thu Jan 23 19:33:58 +0000 2020,1220429486774202368,1220429486774202368,@markfranklin77 @nathan_standley @UniOfHull They are simple contoured elevation maps that take no account of flood defences. Either those in existence or future defences. 👍,False,"[44, 172]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204063822618296e+18,1220406382261829634,937881530.0,937881530,markfranklin77,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'markfranklin77', 'name': 'mark franklin', 'id': 937881530, 'id_str': '937881530', 'indices': [0, 15]}, {'screen_name': 'nathan_standley', 'name': 'Nathan Standley', 'id': 339153578, 'id_str': '339153578', 'indices': [16, 32]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [33, 43]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Thu Jan 23 18:00:02 +0000 2020,1220405847186182144,1220405847186182144,@ParsnipsParsons @Halstead_F @learnbyhand @UniOfHull @NVivobyQSR Was just thinking exact same thing but didn't want to say it.,False,"[65, 126]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204054380359598e+18,1220405438035959809,2966665810.0,2966665810,ParsnipsParsons,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'ParsnipsParsons', 'name': 'Katie Parsons 🌍🇪🇺', 'id': 2966665810, 'id_str': '2966665810', 'indices': [0, 16]}, {'screen_name': 'Halstead_F', 'name': 'Florence Halstead 🌍', 'id': 930739990694367232, 'id_str': '930739990694367232', 'indices': [17, 28]}, {'screen_name': 'learnbyhand', 'name': 'Dr Kate Smith', 'id': 829715301063340032, 'id_str': '829715301063340032', 'indices': [29, 41]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [42, 52]}, {'screen_name': 'NVivobyQSR', 'name': 'NVivo by QSR', 'id': 221262027, 'id_str': '221262027', 'indices': [53, 64]}]",[],en,recent,83615374,83615374,Dr Chris Skinner - #TeamOxbow,FloodSkinner,"Barton-Upon-Humber, England","Professional flood scientist, sci-commer, science arcade purveyor (@SeriousGeoGames), blogger(@EGU_SSP), and VC Outreach and Education for @BSG_Geomorph",https://t.co/M6hGSVKsd7,[],False,2758,3423,96,Mon Oct 19 14:47:57 +0000 2009,9324,,,True,False,22312,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1143982868928106498/qwtxYl-l_normal.jpg,https://pbs.twimg.com/profile_images/1143982868928106498/qwtxYl-l_normal.jpg,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/83615374/1568925143,"[{'url': 'https://t.co/M6hGSVKsd7', 'expanded_url': 'http://seriousgeo.games', 'display_url': 'seriousgeo.games', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Thu Jan 23 17:58:25 +0000 2020,1220405438035959809,1220405438035959809,@Halstead_F @learnbyhand @UniOfHull @NVivobyQSR Me too 😂😂😂,False,"[48, 58]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203968392220262e+18,1220396839222026241,9.307399906943672e+17,930739990694367232,Halstead_F,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Halstead_F', 'name': 'Florence Halstead 🌍', 'id': 930739990694367232, 'id_str': '930739990694367232', 'indices': [0, 11]}, {'screen_name': 'learnbyhand', 'name': 'Dr Kate Smith', 'id': 829715301063340032, 'id_str': '829715301063340032', 'indices': [12, 24]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [25, 35]}, {'screen_name': 'NVivobyQSR', 'name': 'NVivo by QSR', 'id': 221262027, 'id_str': '221262027', 'indices': [36, 47]}]",[],en,recent,2966665810,2966665810,Katie Parsons 🌍🇪🇺,ParsnipsParsons,Yorkshire and The Humber,PhD Researcher #Childrens #Education #Health & #Wellbeing in the Natural #Environment @UniofHull #OutdoorLearning #ClimateAction #Voices & mummy to 3 beauties,,[],False,1172,1180,34,Wed Jan 07 20:29:19 +0000 2015,18792,,,False,False,11313,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1000334427380105219/gA_gLYFx_normal.jpg,https://pbs.twimg.com/profile_images/1000334427380105219/gA_gLYFx_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2966665810/1579447954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Thu Jan 23 17:24:15 +0000 2020,1220396839222026241,1220396839222026241,@learnbyhand @UniOfHull @NVivobyQSR Took me a while to figure out what click said ....... 😅,False,"[36, 91]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199633998928855e+18,1219963399892885505,8.2971530106334e+17,829715301063340032,learnbyhand,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'learnbyhand', 'name': 'Dr Kate Smith', 'id': 829715301063340032, 'id_str': '829715301063340032', 'indices': [0, 12]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [13, 23]}, {'screen_name': 'NVivobyQSR', 'name': 'NVivo by QSR', 'id': 221262027, 'id_str': '221262027', 'indices': [24, 35]}]",[],en,recent,930739990694367232,930739990694367232,Florence Halstead 🌍,Halstead_F,"Hull, England",PhD student at @EEIatHull @UniOfHull exploring children’s perceptions of climate change and flooding in Vietnam’s Mekong Delta. Big fan of cheese 🧀,,[],False,599,935,1,Wed Nov 15 10:11:20 +0000 2017,2299,,,True,False,733,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1119616086658486273/7MNszUdx_normal.jpg,https://pbs.twimg.com/profile_images/1119616086658486273/7MNszUdx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/930739990694367232/1555772253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Thu Jan 23 15:43:08 +0000 2020,1220371395974176768,1220371395974176768,@david_midwinter @UniOfHull @FacHealthHull @JulieJomeen @Colin_R_Martin @FranWadephul @JanetKe33240399 @spiderlegsmooni @loli_alfred Thanks David! 👍,False,"[133, 148]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2203335810731008e+18,1220333581073100802,1.16842937480004e+18,1168429374800039936,david_midwinter,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'david_midwinter', 'name': 'david midwinter', 'id': 1168429374800039936, 'id_str': '1168429374800039936', 'indices': [0, 16]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [17, 27]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [28, 42]}, {'screen_name': 'JulieJomeen', 'name': 'Julie Jomeen', 'id': 817651129, 'id_str': '817651129', 'indices': [43, 55]}, {'screen_name': 'Colin_R_Martin', 'name': 'Colin Martin', 'id': 227633297, 'id_str': '227633297', 'indices': [56, 71]}, {'screen_name': 'FranWadephul', 'name': 'Franziska Wadephul', 'id': 504706948, 'id_str': '504706948', 'indices': [72, 85]}, {'screen_name': 'JanetKe33240399', 'name': 'Dr Janet Zimmerman-Kelly', 'id': 1199982354242179074, 'id_str': '1199982354242179074', 'indices': [86, 102]}, {'screen_name': 'spiderlegsmooni', 'name': 'Kirsty E. Fishburn', 'id': 78066126, 'id_str': '78066126', 'indices': [103, 119]}, {'screen_name': 'loli_alfred', 'name': 'Lolita Alfred', 'id': 755414726520270849, 'id_str': '755414726520270849', 'indices': [120, 132]}]",[],en,recent,2175665066,2175665066,Dr Catriona Jones,Free_wheeler68,"Into health, bikes, motherhood","Senior Lecturer: maternal mental health. Midwife. All round academic; teaching, undertaking research and spinning all other academic plates. University of Hull.",https://t.co/iSAYyoRiwU,[],False,663,1131,3,Tue Nov 05 08:43:55 +0000 2013,3796,,,True,False,2080,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1210494938368094212/-uxDkVI8_normal.jpg,https://pbs.twimg.com/profile_images/1210494938368094212/-uxDkVI8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2175665066/1577439719,"[{'url': 'https://t.co/iSAYyoRiwU', 'expanded_url': 'http://www.hull.ac.uk/Faculties/staff-profiles/Catriona-Jones.aspx', 'display_url': 'hull.ac.uk/Faculties/staf…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Thu Jan 23 14:19:09 +0000 2020,1220350258322071554,1220350258322071554,"@nathan_standley @UniOfHull He added that journalists, like us all, sometimes get it wrong. The good ones will ask for your help he said. So I made a commitment to engage with those journalists who will listen and be responsible in getting the science right.",False,"[28, 258]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203488367256453e+18,1220348836725645312,267450541.0,267450541,bedform,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'nathan_standley', 'name': 'Nathan Standley', 'id': 339153578, 'id_str': '339153578', 'indices': [0, 16]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [17, 27]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Thu Jan 23 14:17:32 +0000 2020,1220349853366194177,1220349853366194177,"@nathan_standley @UniOfHull At the time I was upset and annoyed with HDM @hulllive. Our reputation as scientists is based on seeking the truth. When that truth is deliberately misrepresented you cant be surprised if we get annoyed! However, I was at a talk by @DanRather &amp; said journalists also seek truth...",False,"[28, 312]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203488367256453e+18,1220348836725645312,267450541.0,267450541,bedform,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'nathan_standley', 'name': 'Nathan Standley', 'id': 339153578, 'id_str': '339153578', 'indices': [0, 16]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [17, 27]}, {'screen_name': 'hulllive', 'name': 'Hull Live', 'id': 143050159, 'id_str': '143050159', 'indices': [73, 82]}, {'screen_name': 'DanRather', 'name': 'Dan Rather', 'id': 36711022, 'id_str': '36711022', 'indices': [260, 270]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Thu Jan 23 14:13:30 +0000 2020,1220348836725645312,1220348836725645312,"@nathan_standley @UniOfHull yes - I refused as you folks had just published these misleading flood maps &amp; credited the University as source. We told you they were wrong &amp; not our work &amp; rather than remove them &amp; write a correction, you decided just to delete reference to Hull Uni &amp; leave the maps out there!",False,"[28, 328]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202984979472466e+18,1220298497947246592,339153578.0,339153578,nathan_standley,,,,,False,0,10,False,False,en,[],[],"[{'screen_name': 'nathan_standley', 'name': 'Nathan Standley', 'id': 339153578, 'id_str': '339153578', 'indices': [0, 16]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [17, 27]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
