,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
141,Wed Jan 22 02:34:18 +0000 2020,1219810491645747202,1219810491645747202,"RT @Bob_Caslen: At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all p…",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,0,False,False,en,[],[],"[{'screen_name': 'Bob_Caslen', 'name': 'Bob Caslen', 'id': 2601895080, 'id_str': '2601895080', 'indices': [3, 14]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [19, 25]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [81, 92]}]",[],en,recent,1692266420,1692266420,John H. Dozier,JohnHDozier,,@UofSC Chief Diversity Officer & Senior Associate Provost for Inclusion,https://t.co/5FikiNeTz3,[],False,1079,417,18,Thu Aug 22 22:42:28 +0000 2013,1639,,,True,False,1058,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/907628821544828928/dYoHTyRx_normal.jpg,https://pbs.twimg.com/profile_images/907628821544828928/dYoHTyRx_normal.jpg,https://pbs.twimg.com/profile_banners/1692266420/1434640473,73000A,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/5FikiNeTz3', 'expanded_url': 'http://sc.edu/diversity', 'display_url': 'sc.edu/diversity', 'indices': [0, 23]}]",Tue Jan 21 21:26:57 +0000 2020,1.2197331410715075e+18,1219733141071507457,"At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all people &amp; seek to create an environment in which each of us feels valued.  Racist messages run contrary to who we are and we can--and must--do better.",False,"[0, 279]",[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [65, 76]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197328799257068e+18,1219732879925706754,2601895080.0,2601895080,Bob_Caslen,2601895080.0,2601895080,Bob Caslen,Bob_Caslen,"South Carolina, USA",President of the University of South Carolina “Learning humanizes character and does not permit it to be cruel.” @UofSC Motto #ForeverToThee,https://t.co/5T8lLcL9Ze,"[{'url': 'https://t.co/5T8lLcL9Ze', 'expanded_url': 'https://uof.sc/2Gky2Lf', 'display_url': 'uof.sc/2Gky2Lf', 'indices': [0, 23]}]",[],False,13201.0,149.0,41.0,Thu Jul 03 16:27:24 +0000 2014,882.0,,,True,False,1174.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_banners/2601895080/1563557698,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,14.0,97.0,False,False,en,,,,,,,,,,,6057f1e35bcc6c20,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,admin,South Carolina,"South Carolina, USA",US,United States,[],Polygon,"[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]",,,
147,Wed Jan 22 01:42:44 +0000 2020,1219797511960965120,1219797511960965120,RT @UofSC: @gdpittman They'll eat -- and we really can't stress this enough -- anything.,False,"[0, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'gdpittman', 'name': 'Gregory Pittman', 'id': 3364451074, 'id_str': '3364451074', 'indices': [11, 21]}]",[],en,recent,3215270537,3215270537,Thee scientific hussy,ShaniceLJ_,,“Get They ass or get got” UofSC Alumna,,[],False,1377,1359,94,Tue Apr 28 02:52:10 +0000 2015,18136,,,False,False,273748,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1045523911075655680/HvFMiCDe_normal.jpg,https://pbs.twimg.com/profile_images/1045523911075655680/HvFMiCDe_normal.jpg,https://pbs.twimg.com/profile_banners/3215270537/1434768935,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,Tue Jan 21 15:13:35 +0000 2020,1.219639182202753e+18,1219639182202753024,@gdpittman They'll eat -- and we really can't stress this enough -- anything.,False,"[11, 77]",[],[],"[{'screen_name': 'gdpittman', 'name': 'Gregory Pittman', 'id': 3364451074, 'id_str': '3364451074', 'indices': [0, 10]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196356353440236e+18,1219635635344023553,3364451074.0,3364451074,gdpittman,28161251.0,28161251,University of South Carolina,UofSC,"Columbia, South Carolina",The flagship university of the state of South Carolina. Home of the South Carolina Gamecocks. #UofSC,https://t.co/9tvlNF4aAq,"[{'url': 'https://t.co/9tvlNF4aAq', 'expanded_url': 'http://www.sc.edu', 'display_url': 'sc.edu', 'indices': [0, 23]}]",[],False,194027.0,3301.0,954.0,Wed Apr 01 18:26:06 +0000 2009,26111.0,,,True,True,21453.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_banners/28161251/1547163545,73000A,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,False,3.0,46.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
154,Wed Jan 22 00:15:46 +0000 2020,1219775628200828928,1219775628200828928,"RT @Bob_Caslen: At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all p…",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,0,False,False,en,[],[],"[{'screen_name': 'Bob_Caslen', 'name': 'Bob Caslen', 'id': 2601895080, 'id_str': '2601895080', 'indices': [3, 14]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [19, 25]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [81, 92]}]",[],en,recent,382389585,382389585,AJ Murphy Dillon,anyssa_murphy,"Columbia, SC",fueled by spite and tofu || studying historical syntax at @UofSCLing || Ancient Greek / Old English / D&D || she-her-hers,,[],False,280,348,0,Fri Sep 30 00:15:31 +0000 2011,20329,,,False,False,7601,,False,False,False,352726,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1124485033723604992/H7TzeTei_normal.jpg,https://pbs.twimg.com/profile_images/1124485033723604992/H7TzeTei_normal.jpg,https://pbs.twimg.com/profile_banners/382389585/1579190535,1B95E0,829D5E,99CC33,3E4415,True,True,False,False,False,False,False,none,,Tue Jan 21 21:26:57 +0000 2020,1.2197331410715075e+18,1219733141071507457,"At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all people &amp; seek to create an environment in which each of us feels valued.  Racist messages run contrary to who we are and we can--and must--do better.",False,"[0, 279]",[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [65, 76]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197328799257068e+18,1219732879925706754,2601895080.0,2601895080,Bob_Caslen,2601895080.0,2601895080,Bob Caslen,Bob_Caslen,"South Carolina, USA",President of the University of South Carolina “Learning humanizes character and does not permit it to be cruel.” @UofSC Motto #ForeverToThee,https://t.co/5T8lLcL9Ze,"[{'url': 'https://t.co/5T8lLcL9Ze', 'expanded_url': 'https://uof.sc/2Gky2Lf', 'display_url': 'uof.sc/2Gky2Lf', 'indices': [0, 23]}]",[],False,13201.0,149.0,41.0,Thu Jul 03 16:27:24 +0000 2014,882.0,,,True,False,1174.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_banners/2601895080/1563557698,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,14.0,97.0,False,False,en,,,,,,,,,,,6057f1e35bcc6c20,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,admin,South Carolina,"South Carolina, USA",US,United States,[],Polygon,"[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]",,,
158,Tue Jan 21 23:10:11 +0000 2020,1219759124411559936,1219759124411559936,@BlondeScientist @UofSC Go Squirrel or Go Home! Thank you for sharing our #HPEB squirrels with the world! #SquirrelAppreciationDay,False,"[24, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196774546730435e+18,1219677454673043457,37667083.0,37667083,BlondeScientist,,,,,False,0,5,False,False,en,"[{'text': 'HPEB', 'indices': [74, 79]}, {'text': 'SquirrelAppreciationDay', 'indices': [106, 130]}]",[],"[{'screen_name': 'BlondeScientist', 'name': 'Heather Brandt', 'id': 37667083, 'id_str': '37667083', 'indices': [0, 16]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [17, 23]}]",[],en,recent,2458338978,2458338978,Daniela Friedman,daniela_beth,"Columbia, SC","Uber proud mom; Faculty member @UofSC; Proud mentor of excellent students; Coffee enthusiast; Yoga amateur; Thankful for @MikeDojc, family, and friends",https://t.co/WvwHulbR0n,[],False,518,852,22,Tue Apr 22 15:48:07 +0000 2014,4880,,,False,False,2927,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1176685495323123712/1nrUK0FT_normal.jpg,https://pbs.twimg.com/profile_images/1176685495323123712/1nrUK0FT_normal.jpg,https://pbs.twimg.com/profile_banners/2458338978/1517105286,B30000,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/WvwHulbR0n', 'expanded_url': 'http://www.sph.sc.edu/hpeb/facultystaffdetails.asp?id=508', 'display_url': 'sph.sc.edu/hpeb/facultyst…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Tue Jan 21 22:15:02 +0000 2020,1219745241978343424,1219745241978343424,RT @UofSC: @kylie_kistler We are aware of the situation and are currently taking steps to address it. Racist messages run contrary to who w…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,12,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'kylie_kistler', 'name': 'Kylie Kistler', 'id': 257897723, 'id_str': '257897723', 'indices': [11, 25]}]",[],en,recent,154725490,154725490,that girl bk,brooklyneliya,"South Carolina, USA",uofsc ‘22 | 6.25.17 | 6.18.18,,[],False,870,493,4,Sat Jun 12 01:38:35 +0000 2010,6470,,,True,False,14104,,False,False,False,F5ABB5,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1219347164754665472/JPTRVqNr_normal.jpg,https://pbs.twimg.com/profile_images/1219347164754665472/JPTRVqNr_normal.jpg,https://pbs.twimg.com/profile_banners/154725490/1572307766,981CEB,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,,Tue Jan 21 20:00:13 +0000 2020,1.2197113149955113e+18,1219711314995511296,"@kylie_kistler We are aware of the situation and are currently taking steps to address it. Racist messages run contrary to who we are as Gamecocks, and we can - and must - do better. Thanks for bringing this to our attention.",False,"[15, 225]",[],[],"[{'screen_name': 'kylie_kistler', 'name': 'Kylie Kistler', 'id': 257897723, 'id_str': '257897723', 'indices': [0, 14]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219699440732246e+18,1219699440732246016,257897723.0,257897723,kylie_kistler,28161251.0,28161251,University of South Carolina,UofSC,"Columbia, South Carolina",The flagship university of the state of South Carolina. Home of the South Carolina Gamecocks. #UofSC,https://t.co/9tvlNF4aAq,"[{'url': 'https://t.co/9tvlNF4aAq', 'expanded_url': 'http://www.sc.edu', 'display_url': 'sc.edu', 'indices': [0, 23]}]",[],False,194027.0,3301.0,954.0,Wed Apr 01 18:26:06 +0000 2009,26111.0,,,True,True,21453.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_banners/28161251/1547163545,73000A,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,False,12.0,93.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
166,Tue Jan 21 21:26:57 +0000 2020,1219733141071507457,1219733141071507457,"At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all people &amp; seek to create an environment in which each of us feels valued.  Racist messages run contrary to who we are and we can--and must--do better.",False,"[0, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197328799257068e+18,1219732879925706754,2601895080.0,2601895080,Bob_Caslen,,,,,False,14,97,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [65, 76]}]",[],en,recent,2601895080,2601895080,Bob Caslen,Bob_Caslen,"South Carolina, USA",President of the University of South Carolina “Learning humanizes character and does not permit it to be cruel.” @UofSC Motto #ForeverToThee,https://t.co/5T8lLcL9Ze,[],False,13201,149,41,Thu Jul 03 16:27:24 +0000 2014,882,,,True,False,1174,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_banners/2601895080/1563557698,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/5T8lLcL9Ze', 'expanded_url': 'https://uof.sc/2Gky2Lf', 'display_url': 'uof.sc/2Gky2Lf', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057f1e35bcc6c20,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,admin,South Carolina,"South Carolina, USA",US,United States,[],Polygon,"[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]",,,,,,,,,,,,,
176,Tue Jan 21 18:35:19 +0000 2020,1219689950725255168,1219689950725255168,@Radlein @UofSC This was mid-90s. And might have been from a restaurant upstairs rather than the cafeteria downstairs. Can't remember. But the squirrel sat there as long as I would feed it.,False,"[16, 189]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2196846750583153e+18,1219684675058315269,15982094.0,15982094,Radlein,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Radlein', 'name': 'Ray Radlein', 'id': 15982094, 'id_str': '15982094', 'indices': [0, 8]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [9, 15]}]",[],en,recent,3364451074,3364451074,Gregory Pittman,gdpittman,"Columbia, SC","Music Educator; Past President, @SCMusEd Choral Division; @NWS Trained weather spotter; Student of leadership and productivity",https://t.co/agLD64WOTq,[],False,102,246,1,Tue Jul 07 16:30:59 +0000 2015,239,,,False,False,550,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/669684283418783744/UPA3NBsS_normal.jpg,https://pbs.twimg.com/profile_images/669684283418783744/UPA3NBsS_normal.jpg,https://pbs.twimg.com/profile_banners/3364451074/1573610509,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/agLD64WOTq', 'expanded_url': 'https://gregorypittman.net', 'display_url': 'gregorypittman.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Tue Jan 21 18:21:45 +0000 2020,1219686536289169409,1219686536289169409,@UofSC HOW does this get better with every watch?,False,"[7, 49]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,41188389,41188389,Michaela Baker,Michaela_Baker,South Carolina,Visual Communications Coordinator @UofSC_CIC. 🤩 Proud #UofSC alum | Probably tweeting about Taylor Swift,https://t.co/anMTiWAp2Z,[],False,693,663,10,Tue May 19 19:28:15 +0000 2009,5855,,,True,False,10173,,False,False,False,9266CC,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/1197510752942395393/s1BGLujm_normal.jpg,https://pbs.twimg.com/profile_images/1197510752942395393/s1BGLujm_normal.jpg,https://pbs.twimg.com/profile_banners/41188389/1532974201,9266CC,FFFFFF,FDF6DC,518C14,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/anMTiWAp2Z', 'expanded_url': 'http://michaelajbaker.com', 'display_url': 'michaelajbaker.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Tue Jan 21 18:19:13 +0000 2020,1219685898683650051,1219685898683650051,@UofSC @bbingham0320 @CocksWithSocks You know what else is fine art? The University of South Carolina 🤙🐔,False,"[37, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196817659812168e+18,1219681765981216769,28161251.0,28161251,UofSC,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}, {'screen_name': 'bbingham0320', 'name': 'Bradley', 'id': 292127026, 'id_str': '292127026', 'indices': [7, 20]}, {'screen_name': 'CocksWithSocks', 'name': 'Fire Ray Tanner', 'id': 779893129621213184, 'id_str': '779893129621213184', 'indices': [21, 36]}]",[],en,recent,4070480500,4070480500,Justin Rowland,Jrowland0313,"Lexington, SC","“Would I rather have people love me or fear me? Easy. I want people to fear how much they love me” -Michael Scott 
Future sports journalism and UofSC Grad 🤙🐔",,[],False,42,380,0,Thu Oct 29 21:07:11 +0000 2015,180,,,True,False,133,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218669956776124416/BjxTVpsQ_normal.jpg,https://pbs.twimg.com/profile_images/1218669956776124416/BjxTVpsQ_normal.jpg,https://pbs.twimg.com/profile_banners/4070480500/1504292232,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Tue Jan 21 18:16:28 +0000 2020,1219685208385114113,1219685208385114113,@UofSC I love our squirrels so much,False,"[7, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,169252910,169252910,David DeWeil,daviddeweil,"Columbia, SC",Work at @UofSC. Husband and dad. I tend to enjoy generous amounts of chips and salsa.,https://t.co/V152qD8tRQ,[],False,4530,549,79,Wed Jul 21 22:31:29 +0000 2010,39958,,,True,False,17027,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/626524482660909057/oenMkzEt_normal.jpg,https://pbs.twimg.com/profile_images/626524482660909057/oenMkzEt_normal.jpg,https://pbs.twimg.com/profile_banners/169252910/1469288472,009999,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/V152qD8tRQ', 'expanded_url': 'https://www.instagram.com/daviddeweil/', 'display_url': 'instagram.com/daviddeweil/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
