,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
30,Sat Jan 25 12:00:38 +0000 2020,1221040174454517760,1221040174454517760,"@hannahvictorius @OpenUniversity It does with me too. The ticking reminds me to stay focused each time I reach for my phone. I should do it more, but I hate isolating myself away with it!

How did your exam go, by the way?",False,"[33, 222]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210369929113027e+18,1221036992911302656,17849232.0,17849232,hannahvictorius,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'hannahvictorius', 'name': 'Hannah Coleman', 'id': 17849232, 'id_str': '17849232', 'indices': [0, 16]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [17, 32]}]",[],en,recent,114500191,114500191,Neal,nealio82,London,Full-time code writer. Part-time physics student. (10^0)x engineer,https://t.co/8a05ZSyWYm,"[{'url': 'https://t.co/8a05ZSyWYm', 'expanded_url': 'https://medium.com/@nealio82', 'display_url': 'medium.com/@nealio82', 'indices': [0, 23]}]",[],False,1025,1755,55,Mon Feb 15 16:37:12 +0000 2010,1871,,,True,False,10515,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/952191157953540096/2IHT8G5__normal.jpg,https://pbs.twimg.com/profile_images/952191157953540096/2IHT8G5__normal.jpg,https://pbs.twimg.com/profile_banners/114500191/1536752674,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat Jan 25 11:47:59 +0000 2020,1221036992911302656,1221036992911302656,@nealio82 @OpenUniversity Definitely helps me stay focused!,False,"[26, 59]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210158217004728e+18,1221015821700472832,114500191.0,114500191,nealio82,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'nealio82', 'name': 'Neal', 'id': 114500191, 'id_str': '114500191', 'indices': [0, 9]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [10, 25]}]",[],en,recent,17849232,17849232,Hannah Coleman,hannahvictorius,"Nottingham, England",Mature student @UoN_Physics with a @RSSNottingham past. Makes videos👇🏻Tweets mainly about #STEM and 🏃🏼‍♀️⚽️🏏. Fuelled by coffee and unrealistic ambitions.,https://t.co/srqa7k65GC,"[{'url': 'https://t.co/srqa7k65GC', 'expanded_url': 'https://www.youtube.com/hannahcolemanv', 'display_url': 'youtube.com/hannahcolemanv', 'indices': [0, 23]}]",[],False,1344,1133,37,Wed Dec 03 21:17:59 +0000 2008,17907,,,True,False,7050,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1078271473863790592/qWGmnbq4_normal.jpg,https://pbs.twimg.com/profile_images/1078271473863790592/qWGmnbq4_normal.jpg,https://pbs.twimg.com/profile_banners/17849232/1532255115,89C9FA,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Sat Jan 25 08:20:01 +0000 2020,1220984657690402816,1220984657690402816,@OU_Sport @OU_OpenDegree @OpenUniversity Thank you 😊,False,"[41, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220861673755566e+18,1220861673755566090,884579882.0,884579882,OU_Sport,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OU_Sport', 'name': 'Open Uni Sport', 'id': 884579882, 'id_str': '884579882', 'indices': [0, 9]}, {'screen_name': 'OU_OpenDegree', 'name': ""OU 'Open' qualifications"", 'id': 885126992844263424, 'id_str': '885126992844263424', 'indices': [10, 24]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [25, 40]}]",[],en,recent,623122055,623122055,Danielle,wellnesslodge,,🧚‍♂️ OU student sport & business. Massage therapist & fitness instructor. Dyslexic love learning languages. Love exploring & learning new crazy things! 🧚‍♂️,,,[],False,73,226,1,Sat Jun 30 20:39:09 +0000 2012,289,,,True,False,435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216800115895209986/qLnIn-vd_normal.jpg,https://pbs.twimg.com/profile_images/1216800115895209986/qLnIn-vd_normal.jpg,https://pbs.twimg.com/profile_banners/623122055/1575658622,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Sat Jan 25 08:10:54 +0000 2020,1220982360252076032,1220982360252076032,Scary that in under a week I become an @OpenUniversity #Lawstudent. Not studied in nearly 20 years and now at 35 I'm finally deciding on my career #nevertoold #freshstart #fresher #student #openuniversity,False,"[0, 204]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,en,"[{'text': 'Lawstudent', 'indices': [55, 66]}, {'text': 'nevertoold', 'indices': [147, 158]}, {'text': 'freshstart', 'indices': [159, 170]}, {'text': 'fresher', 'indices': [171, 179]}, {'text': 'student', 'indices': [180, 188]}, {'text': 'openuniversity', 'indices': [189, 204]}]",[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [39, 54]}]",[],en,recent,19737283,19737283,Aimee Victoria Lewis,AimeeLewis,"Wales, United Kingdom",Welsh born and bred... Gin lover... Accidental cat mother and now Law Student,,,[],False,137,814,1,Thu Jan 29 21:56:18 +0000 2009,690,,,True,False,969,,False,False,False,07090B,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1216877874243870724/3U440lwz_normal.jpg,https://pbs.twimg.com/profile_images/1216877874243870724/3U440lwz_normal.jpg,https://pbs.twimg.com/profile_banners/19737283/1468181887,C34242,BFBFBF,C9C9C9,1C1F23,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Fri Jan 24 23:29:55 +0000 2020,1220851250142511104,1220851250142511104,Enjoyable and interesting dinner with @OUstudents this evening. Great to celebrate @NotoriousCath presidency  and talk about how we can work with our students to make @OpenUniversity even better,False,"[0, 194]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,22,False,False,en,[],[],"[{'screen_name': 'OUstudents', 'name': 'OU Students', 'id': 45616878, 'id_str': '45616878', 'indices': [38, 49]}, {'screen_name': 'NotoriousCath', 'name': 'Cath Brown 🌍', 'id': 960437511075049472, 'id_str': '960437511075049472', 'indices': [83, 97]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [167, 182]}]",[],en,recent,304487067,304487067,1r0n51d3,Dr_JamesB,Milton Keynes,"Chemist @OpenUniversity . Curious academic, Goon @SaintsRugby supporter Sailor on the Seas of Fate Fuimus",https://t.co/32wDHZt9ZK,"[{'url': 'https://t.co/32wDHZt9ZK', 'expanded_url': 'http://open.academia.edu/JamesBruce', 'display_url': 'open.academia.edu/JamesBruce', 'indices': [0, 23]}]",[],False,725,721,35,Tue May 24 16:04:14 +0000 2011,11379,,,True,False,10586,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/757883805235425280/S_CQD9JD_normal.jpg,https://pbs.twimg.com/profile_images/757883805235425280/S_CQD9JD_normal.jpg,https://pbs.twimg.com/profile_banners/304487067/1402560076,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Fri Jan 24 23:16:20 +0000 2020,1220847834196598786,1220847834196598786,@SystemsNinja @bnmurphy14 @OpenUniversity @OUstudents It changed mine 👍,False,"[54, 71]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208262594517852e+18,1220826259451785216,9.497446639546819e+17,949744663954681857,SystemsNinja,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'SystemsNinja', 'name': 'Mahoo', 'id': 949744663954681857, 'id_str': '949744663954681857', 'indices': [0, 13]}, {'screen_name': 'bnmurphy14', 'name': 'Brian Murphy', 'id': 2339031080, 'id_str': '2339031080', 'indices': [14, 25]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [26, 41]}, {'screen_name': 'OUstudents', 'name': 'OU Students', 'id': 45616878, 'id_str': '45616878', 'indices': [42, 53]}]",[],en,recent,30453155,30453155,Andi Roberts  🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺🇪🇸,Andi_Roberts,London base - Global & Virtual,"Developing leaders, teams and organisations as a facilitator (CPF) and coach (PCC) & Biz school lecturer. BSc Design & Innovation student. MBA, MSc & MA holder",https://t.co/L2zyD3gnBd,"[{'url': 'https://t.co/L2zyD3gnBd', 'expanded_url': 'http://www.masterfacilitator.com/blog', 'display_url': 'masterfacilitator.com/blog', 'indices': [0, 23]}]",[],False,7114,7715,266,Sat Apr 11 14:13:30 +0000 2009,13372,,,True,False,15377,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1220118088659668992/LxsM3rcb_normal.jpg,https://pbs.twimg.com/profile_images/1220118088659668992/LxsM3rcb_normal.jpg,https://pbs.twimg.com/profile_banners/30453155/1539804272,0084B4,FFFFFF,DDFFCC,333333,True,False,False,False,False,False,False,none,56c45474148ca4da,https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json,city,Paddington,"Paddington, London",GB,United Kingdom,[],Polygon,"[[[-0.2160701, 51.5098789], [-0.1301597, 51.5098789], [-0.1301597, 51.5397916], [-0.2160701, 51.5397916]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Fri Jan 24 22:32:08 +0000 2020,1220836711909011457,1220836711909011457,"@sonocent I'm interested in the audio notetaker, I study @OpenUniversity and need something that will both sort and transcribe online lectures. The access centre say your audio notetaker will do this alone but I think I also need dragon naturally speaking, who is right?",False,"[0, 270]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,113655024.0,113655024,sonocent,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'sonocent', 'name': 'Sonocent', 'id': 113655024, 'id_str': '113655024', 'indices': [0, 9]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [57, 72]}]",[],en,recent,36316032,36316032,Jennifer Kiernan,lellifer,Glasgow,"volunteer, student, disabled, Green Party member.",,,[],False,64,504,2,Wed Apr 29 08:15:33 +0000 2009,1840,,,True,False,1112,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174034502588534786/W5JPPSa7_normal.jpg,https://pbs.twimg.com/profile_images/1174034502588534786/W5JPPSa7_normal.jpg,https://pbs.twimg.com/profile_banners/36316032/1568746613,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,0c58089507faec00,https://api.twitter.com/1.1/geo/id/0c58089507faec00.json,city,Milngavie,"Milngavie, Scotland",GB,United Kingdom,[],Polygon,"[[[-4.360764, 55.9010777], [-4.2971064, 55.9010777], [-4.2971064, 55.9529553], [-4.360764, 55.9529553]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Fri Jan 24 22:08:43 +0000 2020,1220830816957321216,1220830816957321216,"I’m over the moon if that’s possible!! my first TMA was not so great, &amp; been so unwell I had struggled. But I just got my second TMA &amp; OMG a better result than I had excepted. Work hard, be determined, think #postively and #dontgiveup 

@OU_Sport @OU_OpenDegree @OpenUniversity",False,"[0, 285]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,18,False,False,en,"[{'text': 'postively', 'indices': [216, 226]}, {'text': 'dontgiveup', 'indices': [231, 242]}]",[],"[{'screen_name': 'OU_Sport', 'name': 'Open Uni Sport', 'id': 884579882, 'id_str': '884579882', 'indices': [245, 254]}, {'screen_name': 'OU_OpenDegree', 'name': ""OU 'Open' qualifications"", 'id': 885126992844263424, 'id_str': '885126992844263424', 'indices': [255, 269]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [270, 285]}]",[],en,recent,623122055,623122055,Danielle,wellnesslodge,,🧚‍♂️ OU student sport & business. Massage therapist & fitness instructor. Dyslexic love learning languages. Love exploring & learning new crazy things! 🧚‍♂️,,,[],False,73,226,1,Sat Jun 30 20:39:09 +0000 2012,289,,,True,False,435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216800115895209986/qLnIn-vd_normal.jpg,https://pbs.twimg.com/profile_images/1216800115895209986/qLnIn-vd_normal.jpg,https://pbs.twimg.com/profile_banners/623122055/1575658622,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Fri Jan 24 21:39:51 +0000 2020,1220823552200527872,1220823552200527872,"@bnmurphy14 @OpenUniversity I haven't seen it, but I am always amazed and humbled by the herculean efforts of @OUstudents &amp;  apprentices to create significant shifts in their lives.",False,"[28, 185]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207890759527506e+18,1220789075952750592,2339031080.0,2339031080,bnmurphy14,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'bnmurphy14', 'name': 'Brian Murphy', 'id': 2339031080, 'id_str': '2339031080', 'indices': [0, 11]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [12, 27]}, {'screen_name': 'OUstudents', 'name': 'OU Students', 'id': 45616878, 'id_str': '45616878', 'indices': [110, 121]}]",[],en,recent,30453155,30453155,Andi Roberts  🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺🇪🇸,Andi_Roberts,London base - Global & Virtual,"Developing leaders, teams and organisations as a facilitator (CPF) and coach (PCC) & Biz school lecturer. BSc Design & Innovation student. MBA, MSc & MA holder",https://t.co/L2zyD3gnBd,"[{'url': 'https://t.co/L2zyD3gnBd', 'expanded_url': 'http://www.masterfacilitator.com/blog', 'display_url': 'masterfacilitator.com/blog', 'indices': [0, 23]}]",[],False,7114,7715,266,Sat Apr 11 14:13:30 +0000 2009,13372,,,True,False,15377,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1220118088659668992/LxsM3rcb_normal.jpg,https://pbs.twimg.com/profile_images/1220118088659668992/LxsM3rcb_normal.jpg,https://pbs.twimg.com/profile_banners/30453155/1539804272,0084B4,FFFFFF,DDFFCC,333333,True,False,False,False,False,False,False,none,5d838f7a011f4a2d,https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json,admin,London,"London, England",GB,United Kingdom,[],Polygon,"[[[-0.510364798739281, 51.2867019756122], [0.334043461659515, 51.2867019756122], [0.334043461659515, 51.6918240878432], [-0.510364798739281, 51.6918240878432]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Fri Jan 24 20:35:15 +0000 2020,1220807297674481664,1220807297674481664,@Barry_Verdin @OpenUniversity I’ve said it before and I’ll say it again...@OUstudents need to sell a branded onesie 😂,False,"[30, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207908943009464e+18,1220790894300946432,2281836264.0,2281836264,Barry_Verdin,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Barry_Verdin', 'name': 'Barry Verdin 👨\u200d🎤', 'id': 2281836264, 'id_str': '2281836264', 'indices': [0, 13]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [14, 29]}, {'screen_name': 'OUstudents', 'name': 'OU Students', 'id': 45616878, 'id_str': '45616878', 'indices': [74, 85]}]",[],en,recent,40983708,40983708,Lou,lrobbo89,Planet Earth,@OpenUniversity Student #E309 #KE322 📚 @YorkshireTea for blood ☕️ Ravenclaw 💙 Loves a Dinosaur GIF 🦖,,,[],False,382,1578,3,Mon May 18 22:16:52 +0000 2009,5792,,,True,False,3018,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_banners/40983708/1577572255,660994,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Fri Jan 24 20:04:32 +0000 2020,1220799564644593665,1220799564644593665,@kirsty_mollart @OU_ECYS @OpenUniversity Hi Kirsty 😊😊,False,"[41, 53]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207409807705907e+18,1220740980770590721,7.449276034008023e+17,744927603400802304,kirsty_mollart,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'kirsty_mollart', 'name': 'Kirsty', 'id': 744927603400802304, 'id_str': '744927603400802304', 'indices': [0, 15]}, {'screen_name': 'OU_ECYS', 'name': 'Education, Childhood, Youth & Sport', 'id': 3351885388, 'id_str': '3351885388', 'indices': [16, 24]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [25, 40]}]",[],en,recent,1170380789537738752,1170380789537738752,Hollie Biss,BissHollie,"South West, England","21 year old aspiring student welfare officer, who’s very passionate about child & adolescent mental health 🧠",,,[],False,46,92,0,Sat Sep 07 16:58:27 +0000 2019,16,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_images/1214869638800171017/c-_uWL87_normal.jpg,https://pbs.twimg.com/profile_banners/1170380789537738752/1579874005,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
